ACADEMIC YEAR , SEM, COURSE NAME , COURSE TITLE , DEPT , INSTRUCTOR NAME, REGIST, DETAILS
2010-11 , 1 ,SE341 ,BIO-INORGANIC CHEMISTRY , CHM ,S P RATH,20,Click for details
2010-11 , 2 ,SE359 ,APPLIED STOCHASTIC PROCESSES , MTH ,D KUNDU,21,Click for details
2010-11 , 1 ,SE360 ,MATHEMATICAL METHODS , MTH ,P DUTT,39,Click for details
2010-11 , 1 ,SE367 ,INTRODUCTION TO COGNITIVE SEIENCE , CSE ,A MUKHERJEE,28,Click for details
2010-11 , 1 ,SE381 ,MICROSCALE THERMAL SCIENCES , ME ,P K PANIGRAHI,51,Click for details
2010-11 , 2 ,SOC171 ,INTRODUCTORY SOCIOLOGY , HSS ,B K PATTANAIK,99,Click for details
2010-11 , 1 ,SOC173 ,INTRODUCTION TO INDIAN SOCIETY , HSS ,M JHA                                  1,89,Click for details
2010-11 , 1 ,SOC473 ,INDIAN SOCIETY AND CULTURE , HSS ,B K PATTANAIK,83,Click for details
2010-11 , 1 ,SOC477 ,URBAN HABITAT AND SOCIAL INTERACTION , HSS ,A CHAKRABARTI,44,Click for details
2010-11 , 2 ,SOC477 ,URBAN HABITAT AND SOCIAL INTERACTION , HSS ,Anindita Chakrabarti,36,Click for details
2010-11 , 2 ,SOC479 ,"POPULATION, ECONOMY AND SOCIETY ", HSS ,A K SHARMA,43,Click for details
2010-11 , 1 ,SOC481 ,SOCIETY AND SOCIAL PROBLEMS OF INDIA , HSS ,A K SHARMA,98,Click for details
2010-11 , 2 ,SOC486 ,HUMAN RIGHTS THEORY AND PRACTICE , HSS ,M JHA,35,Click for details
2010-11 , 2 ,SOC720 ,RESEARCH METHODS , HSS ,B K PATTNAIK,0
2010-11 , 1 ,SOC721 ,SOCIOLOGICAL THEORY , HSS ,B K PATNAIK,0
2010-11 , 1 ,SOC723 ,INTRODUCTION TO STATISTICAL INFERENCE , HSS ,A K SHARMA,1,Click for details
2010-11 , 2 ,SOC723 ,INTRODUCTION TO STATISTICAL INFERENCE , HSS ,A K SHARMA,0
2010-11 , 1 ,SOC746 ,SOCIAL MOVEMENTS : OLD AND NEW , HSS ,M JHA,0
2010-11 , 1 ,SOC750 ,SOCIOLOGY OF RELIGION , HSS ,A CHAKRABARTI,0
2010-11 , 2 ,SOC750 ,SOCIOLOGY OF RELIGION , HSS ,COURSE DROPPED,0
2010-11 , 1 ,SOC799 ,PHD THESIS , HSS ,CONVENER DPGC,14,Click for details
2010-11 , 2 ,SOC799 ,PHD THESIS , HSS ,CONVENER DPGC,13,Click for details
2010-11 , 1 ,STA799 ,PH.D THESIS , STA ,CONVENER DPGC,2,Click for details
2010-11 , 2 ,STA799 ,PH.D THESIS , STA ,CONVENER DPGC,2,Click for details
2010-11 , 1 ,TA101N ,ENGINEERING GRAPHICS , CE ,P BOSE,325,Click for details
2010-11 , 2 ,TA101N ,ENGINEERING GRAPHICS , CE ,ASHU JAIN,504,Click for details
2010-11 , 1 ,TA201N ,INTRODUCTION TO MANUFACTURING PROCESSES , MSE ,J RAMKUMAR,318,Click for details
2010-11 , 2 ,TA201N ,INTRODUCTION TO MANUFACTURING PROCESSES , MSE ,V K JAIN,333,Click for details
2010-11 , 1 ,VLM601 ,PRODUCT DESIGN AND NEW PRODUCT MANAGEMENT , IME ,J CHATTERJEE,29,Click for details
2010-11 , 1 ,VLM602 ,SUPPLY CHAIN MANAGEMENT , IME ,P MEHTA,29,Click for details
2010-11 , 1 ,VLM603 ,ADVANCE MATERIALS , IME ,A UPADHYAYA,29,Click for details
2010-11 , 1 ,VLM604 ,AUTOMATION &amp; ROBOTICS IN MANUFACTURING , IME ,N V REDDY,29,Click for details
2010-11 , 1 ,VLM605 ,COMPUTER INTEGRATED MANUFACTURING SYSTEMS , IME ,N V REDDY,29,Click for details
2010-11 , 1 ,VLM606 ,DATA ANALYSIS AND DECISION MAKING , IME ,R N SENGUPTA,29,Click for details
