ACADEMIC YEAR , SEM, COURSE NAME , COURSE TITLE , DEPT , INSTRUCTOR NAME, REGIST, DETAILS
2017-18 , 2 ,IME698A ,SEMINAR , IME ,SRI VANAMALLA V,83,Click for details
2017-18 , 2 ,IME699 ,M TECH THESIS , IME ,SRI VANAMALLA V,22,Click for details
2017-18 , 2 ,IME700A ,RESEARCH METHODOLOGY , IME ,AMIT SHUKLA,10,Click for details
2017-18 , 2 ,IME797A ,INDEPENDENT STUDY , IME ,B V  PHANI,1,Click for details
2017-18 , 2 ,IME799 ,PHD THESIS , IME ,SRI VANAMALLA V,35,Click for details
2017-18 , 1 ,LIF101A ,INTRODUCTION TO BIOLOGY , BSBE ,S MATHESHWARAN,440,Click for details
2017-18 , 1 ,LT799 ,PHD THESIS , LT ,CONVENER DPGC,2,Click for details
2017-18 , 2 ,LIF101A ,INTRODUCTION TO BIOLOGY , BSBE ,SARAVANAN MATHESHWARAN,425,Click for details
2017-18 , 2 ,LT799 ,PHD THESIS , LT ,RAJSHEKHAR  GANNAVARPU,0
2017-18 , 1 ,MBA601A ,ACCOUNTING &amp; FINANCE , IME ,B V PHANI,56,Click for details
2017-18 , 1 ,MBA606A ,ECONOMIC ANALYSIS FOR MANAGEMENT , IME ,DEVLINA CHATTERJEE,78,Click for details
2017-18 , 1 ,MBA611A ,ORGANIZATION STRUCTURE AND DESIGN , IME ,RAHUL VARMAN (OE),62,Click for details
2017-18 , 1 ,MBA622A ,MANUFACTURING STRATEGY , IME ,COURSE DROPPED,2,Click for details
2017-18 , 1 ,MBA623A ,STRATEGIC MANAGEMENT , IME ,R R K SHARMA,33,Click for details
2017-18 , 1 ,MBA631A ,MARKETING MANAGEMENT , IME ,AMIT SHUKLA,55,Click for details
2017-18 , 1 ,MBA634A ,CONSUMER BEHAVIOUR , IME ,DEVLINA CHATTERJEE,49,Click for details
2017-18 , 1 ,MBA637A ,BUSINESS TO BUSINESS MARKETING , IME ,JAYANTA CHATTERJEE,27,Click for details
2017-18 , 1 ,MBA640A ,"INTELLECTUAL PROPERTY MANAGEMENT, VALUE CREATION AND VALUE CAPTURE ", IME ,COURSE DROPPED,3,Click for details
2017-18 , 1 ,MBA645A ,MANAGEMENT INFORMATION SYSTEMS , IME ,SHWETA SINGH,22,Click for details
2017-18 , 1 ,MBA651A ,QUANTITATIVE METHODS FOR DECISION MAKING , IME ,R N SENGUPTA,90,Click for details
2017-18 , 1 ,MBA664A ,SUPPLY CHAIN MANAGEMENT , IME ,R R K SHARMA,59,Click for details
2017-18 , 1 ,MBA671A ,MANAGING SERVICE OPERATIONS , IME ,DEEPU PHILIP,43,Click for details
2017-18 , 1 ,MBA677A ,PROJECT FINANCING &amp; MANAGEMENT , IME ,ANOOP SINGH,23,Click for details
2017-18 , 1 ,MBA683A ,POWER SECTOR REFORM &amp; REGULATION: THEORY AND PRACTICE , IME ,ANOOP SINGH,26,Click for details
2017-18 , 1 ,MBA697A ,SUMMER PROJECT , IME ,CONVENER DPGC,0
2017-18 , 1 ,MBA698A ,MANAGEMENT SEMINARS , IME ,CONVENER DPGC,93,Click for details
2017-18 , 1 ,MBA699A ,CAPSTONE PROJECT , IME ,COURSE DROPPED,0
2017-18 , 1 ,MBA701A ,CAPSTONE PROJECT I , IME ,CONVENER DPGC,40,Click for details
2017-18 , 1 ,MBA732A ,PRODUCT STRATEGY AND MANAGEMENT , IME ,COURSE DROPPED,1,Click for details
2017-18 , 1 ,MBA744A ,BUSINESS PROCESS MODELLING , IME ,SUBHAS C MISRA (OE),34,Click for details
2017-18 , 1 ,MBA745A ,BUSINESS PROCESS PATTERNS , IME ,SUBHAS C MISRA (OE),22,Click for details
2017-18 , 1 ,MBA773A ,FINANCIAL INTERMEDIATION &amp; COMMERCIAL BANKING , IME ,V B PHANI,28,Click for details
2017-18 , 1 ,MBA774A ,CREDIT RISK MANAGEMENT &amp; MODELLING , IME ,V B PHANI,19,Click for details
2017-18 , 1 ,ME251A ,ENGINEERING DESIGN AND GRAPHICS , ME ,NACHIKETA TIWARI,109,Click for details
2017-18 , 1 ,ME301A ,ENERGY SYSTEMS I , ME ,SANTANU DE,111,Click for details
2017-18 , 1 ,ME321A ,ADVANCE MECHANICS OF SOLIDS , ME ,SUMIT BASU,109,Click for details
2017-18 , 1 ,ME352A ,THEORY OF MECHANISMS &amp; MACHINES , ME ,ANINDYA CHATTERJEE,113,Click for details
2017-18 , 1 ,ME359A ,INTERNAL COMBUSTION ENGINES , ME ,P MUNSHI,75,Click for details
2017-18 , 1 ,ME361A ,MANUFACTURING SCIENCE &amp; TECHNOLOGY , ME ,ARVIND KUMAR,113,Click for details
2017-18 , 1 ,ME399A ,MECHANICAL ENGINEERING COMMUNICATION SKILLS , ME ,SAMEER KHANDEKAR,106,Click for details
2017-18 , 1 ,ME401A ,ENERGY SYSTEMS-II , ME ,SACHIN SHINDE,107,Click for details
2017-18 , 1 ,ME451A ,ME PROJECT-1 , ME ,J RAM KUMAR,84,Click for details
2017-18 , 1 ,ME601A ,LANGUAGE AND STYLE OF SCHOLARLY COMMUNICATION , ME ,B DASGUPTA,38,Click for details
2017-18 , 1 ,ME621A ,INTRODUCTION TO SOLID MECHANICS , ME ,P M DIXIT,37,Click for details
2017-18 , 1 ,ME623A ,FINITE ELEMENT METHODS IN ENGINEERING MECHANICS , ME ,S S GUPTA (OE),31,Click for details
2017-18 , 1 ,ME625A ,APPLIED DYNAMICS AND VIBRATIONS , ME ,BISHAKH BHATTACHARYA,38,Click for details
2017-18 , 1 ,ME630A ,COMPUTATIONAL FLUID DYNAMICS AND HEAT TRANSFER , ME ,P S GHOSHDASTIDAR (OE),36,Click for details
2017-18 , 1 ,ME631A ,VISCOUS FLOW THEORY , ME ,ANIRBAN  GUHA,52,Click for details
2017-18 , 1 ,ME634A ,ADVANCED COMPUTATIONAL FLUID DYNAMICS , ME ,SUBRATA SARKAR,7,Click for details
2017-18 , 1 ,ME641A ,CONDUCTION AND RADIATION , ME ,JISHNU BHATTACHARYA,58,Click for details
2017-18 , 1 ,ME647A ,INTRODUCTION TO TURBULENT FLOW , ME ,A K SAHA,22,Click for details
2017-18 , 1 ,ME660A ,RAILROAD VEHICLE DYNAMICS , ME ,N  S VYAS (OE),4,Click for details
2017-18 , 1 ,ME661A ,MACHINING SCIENCE I , ME ,S K CHOUDHURY,8,Click for details
2017-18 , 1 ,ME662A ,MACHINING SCIENCE II , ME ,SHANTANU BHATTACHARYA,7,Click for details
2017-18 , 1 ,ME668A ,MACHINING DYNAMICS , ME ,MOHIT LAW,8,Click for details
2017-18 , 1 ,ME670A ,ADDITIVE MANUFACTURING , ME ,NIRAJ SINHA (OE),10,Click for details
2017-18 , 1 ,ME681A ,MATHEMATICS FOR ENGINEERS , ME ,BHASKAR DASGUPTA,74,Click for details
2017-18 , 1 ,ME685A ,APPLIED NUMERICAL METHODS , ME ,M K DAS (OE),66,Click for details
2017-18 , 1 ,ME689A ,MICROSCALE THERMAL ENGINEERING , ME ,P K PANIGRAHI (OE),22,Click for details
2017-18 , 1 ,ME690A ,ALTERNATIVE FUELS &amp; ADVANCE IN IC ENGINES , ME ,A K AGARWAL (OE),27,Click for details
2017-18 , 1 ,ME698K ,NON LINEAR ELASTICITY , ME ,ANURAG GUPTA,1,Click for details
2017-18 , 1 ,ME698Q ,NON LINEAR ELASTICITY , ME ,ANURAG GUPTA,7,Click for details
2017-18 , 1 ,ME699 ,M TECH THESIS , ME ,CONVENER DPGC,65,Click for details
2017-18 , 1 ,ME727A ,COMPOSITE MATERIALS , ME ,P VENKITANARAYAN,13,Click for details
2017-18 , 1 ,ME756A ,VIBRATION CONTROL , ME ,ISHAN SHARMA (OE),13,Click for details
2017-18 , 1 ,ME762A ,INTRODUCTION TO ROBOTICS , ME ,ASHISH DUTTA (OE),115,Click for details
2017-18 , 1 ,ME770A ,MATERIALS SELECTION IN MECHANICAL DESIGN , ME ,KAMAL K KAR (OE),12,Click for details
2017-18 , 1 ,ME799 ,PHD THESIS , ME ,CONVENER DPGC,162,Click for details
2017-18 , 1 ,ME850A ,BASIC CONTROL SYSTEM FOR MECHANICAL ENGINEERS , ME ,PANKAJ WAHI (OE),4,Click for details
2017-18 , 1 ,ME851A ,COMPLIANT MECHANISMS , ME ,ANUPAM SAXENA (OE),17,Click for details
2017-18 , 1 ,ME899 ,MS - RESEARCH THESIS , ME ,CONVENER DPGC,32,Click for details
2017-18 , 1 ,MME799 ,PHD THESIS , MME ,CONVENER DPGC,3,Click for details
2017-18 , 1 ,MS601A ,STRUCTURAL &amp; MAGNETIC PROPERTIES OF MATERIALS , MS ,RAJEEV GUPTA,19,Click for details
2017-18 , 1 ,MS602A ,ELECTRICAL AND DIELECTRIC MATERIALS , MS ,Y N MOHAPATRA,19,Click for details
2017-18 , 1 ,MS603A ,MECHANICAL PROPERTIES OF MATERIALS , MS ,KAMAL K KAR,18,Click for details
2017-18 , 1 ,MS698 ,GRADUATE SEMINAR , MS ,S PANDA,2,Click for details
2017-18 , 1 ,MS698A ,GRADUATE SEMINAR , MS ,S PANDA,39,Click for details
2017-18 , 1 ,MS699 ,M TECH THESIS , MS ,CONVENER DPGC,10,Click for details
2017-18 , 1 ,MS799 ,PHD THESIS , MS ,CONVENER DPGC,28,Click for details
2017-18 , 1 ,MSE201A ,THERMODYNAMICS &amp; PHASE EQUILIBRIA , MSE ,SARANG INGOLE,83,Click for details
2017-18 , 1 ,MSE300A ,PROFESSIONAL &amp; TECHNICAL COMMUNICATION , MSE ,SOMNATH BHOWMIK,79,Click for details
2017-18 , 1 ,MSE301A ,PHASE TRANSFORMATIONS , MSE ,KALLOL MONDAL,67,Click for details
2017-18 , 1 ,MSE302A ,MECHANICAL BEHAVIOUR OF MATERIALS , MSE ,S S SINGH,58,Click for details
2017-18 , 1 ,MSE303A ,ELECTRONIC &amp; MAGNETIC PROPERTIES OF MATERIALS , MSE ,TANMOY MAITI,75,Click for details
2017-18 , 1 ,MSE311A ,PHYSICAL METALLURGY LABORATORY , MSE ,K BISWAS,60,Click for details
2017-18 , 1 ,MSE313A ,MECHANICAL BEHAVIOUR LABORATORY , MSE ,SHASHANK SHEKHAR,54,Click for details
2017-18 , 1 ,MSE349A ,UNDER GRADUATE PROJECT I , MSE ,CONVENER DUGC,3,Click for details
2017-18 , 1 ,MSE398A ,UNDER GRADUATE PROJECT II , MSE ,CONVENER DUGC,3,Click for details
2017-18 , 1 ,MSE449A ,UNDER GRADUATE PROJECT IV , MSE ,CONVENER DUGC,2,Click for details
2017-18 , 1 ,MSE497A ,UNDER GRADUATE PROJECT III , MSE ,CONVENER DUGC,12,Click for details
2017-18 , 1 ,MSE601A ,DISPLAY MATERIALS AND TECHNOLOGIES , MSE ,DEEPAK GUPTA,28,Click for details
2017-18 , 1 ,MSE613A ,ELECTROCHEMICAL TECHNOLOGY IN MATERIALS PROCESSING , MSE ,R SHEKHAR,14,Click for details
2017-18 , 1 ,MSE615A ,STRUCTURE AND CHARACTERIZATION OF MATERIALS , MSE ,SANDEEP SANGAL,41,Click for details
2017-18 , 1 ,MSE626A ,TRANSPORT PHENOMENA , MSE ,A K SINGH,30,Click for details
2017-18 , 1 ,MSE628A ,ELECTRONIC DEVICES AND CHARACTERIZATION , MSE ,ANSHU GAUR,21,Click for details
2017-18 , 1 ,MSE634A ,FUNDAMENTALS OF SPRAY TECHNIQUES , MSE ,K BALANI,12,Click for details
2017-18 , 1 ,MSE642A ,MICROSCOPY AND MICROANALYSIS OF MATERIALS , MSE ,N P GURAO,40,Click for details
2017-18 , 1 ,MSE653A ,TRANSMISSION ELECTRON MICROSCOPY &amp; NANO-ANALYSIS OF MATERIALS , MSE ,GOUTHAMA,17,Click for details
2017-18 , 1 ,MSE658A ,DISLOCATIONS AND PLASTICITY , MSE ,SHASHANK SHEKHAR,44,Click for details
2017-18 , 1 ,MSE659A ,POWDER METALLURGY , MSE ,ANISH UPADHYAY,16,Click for details
2017-18 , 1 ,MSE670A ,SOLIDIFICATION PROCESSING , MSE ,S DAS,25,Click for details
2017-18 , 1 ,MSE671A ,HEAT TREATMENT AND SURFACE HARDENING , MSE ,I MANNA,45,Click for details
2017-18 , 1 ,MSE672A ,INTRODUCTION TO LIGHTWEIGHT ALLOYS FOR AUTOMOBILE APPLICATIONS , MSE ,SHASHANK SHEKHAR,13,Click for details
2017-18 , 1 ,MSE690A ,SEMINAR PARTICIPATION , MSE ,CONVENER DPGC,67,Click for details
2017-18 , 1 ,MSE691 ,SEMINAR PRESENTATION , MSE ,CONVENER DPGC,2,Click for details
2017-18 , 1 ,MSE691A ,SEMINAR PRESENTATION , MSE ,CONVENER DPGC,38,Click for details
2017-18 , 1 ,MSE693A ,MATERIALS SCIENCE TECHNOLOGIES FOR APPLICATIONS IN LIFE SCIENCES , MSE ,VIVEK VERMA,43,Click for details
2017-18 , 1 ,MSE694A ,NANOSTRUCTURES AND NANOMATERIALS: CHARACTERIZATION AND PROPERTIES , MSE ,RAJDIP MUKHERJEE,56,Click for details
2017-18 , 1 ,MSE699 ,M.TECH THESIS , MSE ,CONVENER DPGC,41,Click for details
2017-18 , 1 ,MSE799 ,PH D THESIS , MSE ,CONVENER DPGC,72,Click for details
2017-18 , 1 ,MSO202A ,COMPLEX VARIABLES , MTH ,RAMA RAWAT,383,Click for details
2017-18 , 1 ,MSO203B ,PARTIAL DIFFERENTIAL EQUATIONS , MTH ,KAUSHIK BAL,522,Click for details
2017-18 , 1 ,MTH101A ,MATHEMATICS I , MTH ,A MANDAL,871,Click for details
2017-18 , 1 ,MTH102A ,MATHEMATICS - II , MTH ,PRAWAL SINHA,9,Click for details
2017-18 , 1 ,MTH201A ,A FIRST COURSE IN LINEAR ALGEBRA , MTH ,S K PATTANAYAK,113,Click for details
2017-18 , 1 ,MTH202A ,SET THEORY AND DISCRETE MATHEMATICS , MTH ,N NILAKANTAN,48,Click for details
2017-18 , 1 ,MTH215A ,NUMBER THEORY , MTH ,A K MALOO,31,Click for details
2017-18 , 1 ,MTH301A ,ANALYSIS- I , MTH ,AKASH ANAND,51,Click for details
2017-18 , 1 ,MTH302A ,SET THEORY &amp; LOGIC , MTH ,A S KUBER,55,Click for details
2017-18 , 1 ,MTH305A ,SEVERAL VARIABLE CALCULUS &amp; DEFFERENTIAL GEOMETRY , MTH ,ABHIJIT PAL,91,Click for details
2017-18 , 1 ,MTH391A ,UG PROJECT (UGP-I) , MTH ,CONVENER DUGC,8,Click for details
2017-18 , 1 ,MTH392A ,UNDER GRADUATE PROJECT II , MTH ,CONVENER DUGC,4,Click for details
2017-18 , 1 ,MTH393A ,UG PROJECT (UGP-III) , MTH ,CONVENER DUGC,4,Click for details
2017-18 , 1 ,MTH394A ,UNDER GRADUATE PROJECT IV , MTH ,CONVENER DUGC,0
2017-18 , 1 ,MTH399A ,TECHNICAL COMMUNICATION SKILLS , MTH ,APARNA DAR,54,Click for details
2017-18 , 1 ,MTH401A ,THEORY OF COMPUTATION , MTH ,MOHUA BANERJEE,56,Click for details
2017-18 , 1 ,MTH403A ,COMPLEX ANALYSIS , MTH ,G SANTHANAM,45,Click for details
2017-18 , 1 ,MTH405A ,FUNCTIONAL ANALYSIS , MTH ,S L CHAVAN,31,Click for details
2017-18 , 1 ,MTH409A ,COMPUTER PROGRAMMING AND DATA STRUCTURES , MTH ,SAKTIPADA GHORAI,79,Click for details
2017-18 , 1 ,MTH412A ,APPLIED STOCHASTIC PROCESS , MTH ,DEBASIS KUNDU,90,Click for details
2017-18 , 1 ,MTH415A ,MATRIX THEORY AND LINEAR ESTIMATION , MTH ,S MITRA,59,Click for details
2017-18 , 1 ,MTH417A ,SAMPLING THEORY , MTH ,SHALABH,1,Click for details
2017-18 , 1 ,MTH425A ,DISTRIBUTIONS THEORY IN STATISTICS , MTH ,S S DHAR,3,Click for details
2017-18 , 1 ,MTH428A ,MATHEMATICAL METHODS , MTH ,PRAVIR DUTT (OE),56,Click for details
2017-18 , 1 ,MTH430A ,NUMERICAL ANALYSIS &amp; SCIENTIFIC COMPUTING II , MTH ,COURSE DROPPED,0
2017-18 , 1 ,MTH431A ,BASIC PROBABILITY &amp; DISTRIBUTION THEORY , MTH ,S S DHAR,41,Click for details
2017-18 , 1 ,MTH432A ,INTRODUCTION TO SAMPLING THEORY , MTH ,SHALABH,43,Click for details
2017-18 , 1 ,MTH433A ,REAL ANALYSIS , MTH ,P SHUNMUGRAJ,41,Click for details
2017-18 , 1 ,MTH434A ,COMPLEX ANALYSIS , MTH ,MANJUL GUPTA,41,Click for details
2017-18 , 1 ,MTH515A ,INFERENCE - II , MTH ,NEERAJ MISRA,49,Click for details
2017-18 , 1 ,MTH517A ,TIME SERIES ANALYSIS , MTH ,AMIT MITRA,69,Click for details
2017-18 , 1 ,MTH523A ,FLUID MECHANICS , MTH ,B V R KUMAR,61,Click for details
2017-18 , 1 ,MTH598A ,PROJECT-I , MTH ,CONVENER DUGC,17,Click for details
2017-18 , 1 ,MTH599A ,PROJECT-II , MTH ,CONVENER DUGC,0
2017-18 , 1 ,MTH612A ,INTRODUCTION TO COMMUTATIVE ALGEBRA , MTH ,SOMNATH JHA,16,Click for details
2017-18 , 1 ,MTH613A ,RINGS AND MODULES , MTH ,PREENA SAMUEL,12,Click for details
2017-18 , 1 ,MTH641A ,INTRODUCTION TO LIE ALGEBRAS AND REPRESENTATION THEORY , MTH ,SACHIN S SHARMA,6,Click for details
2017-18 , 1 ,MTH649A ,ALGEBRAIC TOPOLOGY , MTH ,A S THAKUR,12,Click for details
2017-18 , 1 ,MTH657A ,GRAPH THEORY , MTH ,A K LAL,22,Click for details
2017-18 , 1 ,MTH658A ,NONLINEAR DYNAMICAL SYSTEMS , MTH ,MALAY BANERJEE,20,Click for details
2017-18 , 1 ,MTH663A ,ANALYTICAL TECHNIQUES FOR PDE , MTH ,D BAHUGUNA (OE),31,Click for details
2017-18 , 1 ,MTH665A ,ASYMPTOTIC STATISTICS , MTH ,S S DHAR,7,Click for details
2017-18 , 1 ,MTH666A ,CATEGORY THEORY , MTH ,A S KUBER,5,Click for details
2017-18 , 1 ,MTH697A ,PROJECT-I , MTH ,CONVENER DUGC,7,Click for details
2017-18 , 1 ,MTH698A ,PROJECT II , MTH ,CONVENER DUGC,4,Click for details
2017-18 , 1 ,MTH699A ,PROJECT- III , MTH ,CONVENER DUGC,0
2017-18 , 1 ,MTH712A ,A FIRST COURSE IN ALGEBRAIC NUMBER THEORY , MTH ,SUDHANSHU SHEKHAR,5,Click for details
2017-18 , 1 ,MTH719A ,INTRODUCTION TO HOMOGENIZATION , MTH ,T MUTHUKUMAR,1,Click for details
2017-18 , 1 ,MTH753A ,ANALYSIS , MTH ,SASMITA PATNAIK,1,Click for details
2017-18 , 1 ,MTH754A ,PROBABILITY THEORY , MTH ,DEBASIS KUNDU,3,Click for details
2017-18 , 1 ,MTH755A ,STATISTICAL INFERENCE , MTH ,SHARMISHTHA MITRA,3,Click for details
2017-18 , 1 ,MTH761A ,VECTOR BUNDLES AND CHARACTERISTIC CLASSES , MTH ,COURSE DROPPED,0
2017-18 , 1 ,MTH799 ,RESEARCH , MTH ,CONVENER DPGC,50,Click for details
2017-18 , 2 ,MBA616A ,HUMAN RESOURCE MANAGEMENT , IME ,AMIT SHUKLA,40,Click for details
2017-18 , 2 ,MBA617A ,SOCIAL POLITICAL AND ETHICAL ASPECTS OF BUSINESS , IME ,RAHUL VARMAN,50,Click for details
2017-18 , 2 ,MBA633A ,MARKETING RESEARCH , IME ,SHANKAR PRAWESH,72,Click for details
2017-18 , 2 ,MBA643A ,SIMULATION OF BUSINESS SYSTEMS , IME ,DEEPU  PHILIP,85,Click for details
2017-18 , 2 ,MBA652A ,STATISTICAL MODELLING FOR BUSINESS ANALYTICS , IME ,DEVLINA CHATTERJEE,82,Click for details
2017-18 , 2 ,MBA661A ,PRODUCTION AND OPERATIONS MANAGEMENT , IME ,AVIJIT KHANRA,53,Click for details
2017-18 , 2 ,MBA665A ,MANUFACTURING PLANNING AND CONTROL , IME ,R R K  SHARMA,31,Click for details
2017-18 , 2 ,MBA666A ,PROJECT MANAGEMENT , IME ,RAGHU NANDAN SENGUPTA,1,Click for details
2017-18 , 2 ,MBA698A ,MANAGEMENT SEMINARS , IME ,SRI VANAMALLA V,91,Click for details
2017-18 , 2 ,MBA702A ,CAPSTONE PROJECT II , IME ,SRI VANAMALLA V,39,Click for details
2017-18 , 2 ,MBA703A ,CAPSTONE PROJECT III , IME ,SRI VANAMALLA V,39,Click for details
2017-18 , 2 ,MBA704A ,CAPSTONE PROJECT IV , IME ,SRI VANAMALLA V,39,Click for details
2017-18 , 2 ,MBA716A ,INTRODUCTION TO CORPORATIONS , IME ,RAHUL VARMAN,33,Click for details
2017-18 , 2 ,MBA732A ,PRODUCT STRATEGY AND MANAGEMENT , IME ,JAYANTA CHATTERJEE,62,Click for details
2017-18 , 2 ,MBA742A ,ERP: A MANAGERIAL PERSPECTIVE , IME ,SUBHAS CHANDRA  MISRA,21,Click for details
2017-18 , 2 ,MBA747A ,BUSINESS MANAGEMENT USING CLOUD , IME ,SUBHAS CHANDRA  MISRA,31,Click for details
2017-18 , 2 ,MBA771A ,SECURITY ANALYSIS &amp; PORTFOLIO MANAGEMENT , IME ,B V  PHANI,29,Click for details
2017-18 , 2 ,MBA775A ,ADVANCED CORPORATE FINANCE , IME ,B V  PHANI,31,Click for details
2017-18 , 2 ,MBA782A ,"RENEWABLE ENERGY - ECONOMICS, POLICY AND REGULATION ", IME ,ANOOP SINGH,22,Click for details
2017-18 , 2 ,ME222A ,NATURE AND PROPERTIES OF MATERIALS , ME ,B  BHATTACHARYA,103,Click for details
2017-18 , 2 ,ME231A ,FLUID MECHANICS , ME ,ARUN KUMAR  SAHA,110,Click for details
2017-18 , 2 ,ME341A ,HEAT &amp; MASS TRANSFER , ME ,SAMEER  KHANDEKAR,121,Click for details
2017-18 , 2 ,ME351 ,DESIGN OF MACHINE ELEMENTS , ME ,P  VENKITANARAYANAN,0
2017-18 , 2 ,ME351A ,DESIGN OF MACHINE ELEMENTS , ME ,P  VENKITANARAYANAN,126,Click for details
2017-18 , 2 ,ME354A ,VIBRATION &amp; CONTROL , ME ,SHAKTI SINGH  GUPTA,117,Click for details
2017-18 , 2 ,ME398A ,UNDER GRADUATE PROJECT I , ME ,MALAY KUMAR  DAS,1,Click for details
2017-18 , 2 ,ME401A ,ENERGY SYSTEMS-II , ME ,SUBRATA  SARKAR,38,Click for details
2017-18 , 2 ,ME451A ,ME PROJECT-1 , ME ,JANAKARAJAN  RAMKUMAR,1,Click for details
2017-18 , 2 ,ME452A ,PROJECT II , ME ,JANAKARAJAN  RAMKUMAR,82,Click for details
2017-18 , 2 ,ME461A ,MANUFACTURING SYSTEMS , ME ,SHANTANU  BHATTACHARYA,115,Click for details
2017-18 , 2 ,ME498A ,UG PROJECT-IV , ME ,MALAY KUMAR  DAS,3,Click for details
2017-18 , 2 ,ME622A ,INTRODUCTION TO CONTINUUM MECHANICS , ME ,ANURAG  GUPTA,11,Click for details
2017-18 , 2 ,ME623A ,FINITE ELEMENT METHODS IN ENGINEERING MECHANICS , ME ,SUMIT  BASU,86,Click for details
2017-18 , 2 ,ME627A ,NONLINEAR VIBRATION , ME ,ANINDYA  CHATTERJEE,15,Click for details
2017-18 , 2 ,ME630A ,COMPUTATIONAL FLUID DYNAMICS AND HEAT TRANSFER , ME ,K  MURALIDHAR,33,Click for details
2017-18 , 2 ,ME632A ,GEOPHYSICAL FLUID DYNAMICS , ME ,ISHAN  SHARMA,11,Click for details
2017-18 , 2 ,ME642A ,CONVECTIVE HEAT AND MASS TRANSFER , ME ,P S    GHOSHDASTIDAR,59,Click for details
2017-18 , 2 ,ME645A ,SOLAR ENERGY TECHNOLOGY , ME ,JISHNU  BHATTACHARYA,49,Click for details
2017-18 , 2 ,ME649A ,EXPERIMENTAL METHODS IN THERMAL SCIENCES , ME ,SACHIN Y  SHINDE,7,Click for details
2017-18 , 2 ,ME663A ,METAL FORMING , ME ,P M    DIXIT,12,Click for details
2017-18 , 2 ,ME664A ,FUNDAMENTALS OF CASTING &amp;  SOLIDIFICATION , ME ,ARVIND  KUMAR,18,Click for details
2017-18 , 2 ,ME673A ,TRANSPORT IN POROUS MEDIA , ME ,MALAY KUMAR  DAS,17,Click for details
2017-18 , 2 ,ME698E ,FABRICATION AND MECHANICS OF THIN FILMS , ME ,Chandraprakash Chindam,8,Click for details
2017-18 , 2 ,ME698F ,HYDRODYNAMICS INSTABILITY , ME ,ANIRBAN  GUHA,18,Click for details
2017-18 , 2 ,ME698L ,MECHANICS OF THIN STRUCTURES , ME ,ANURAG  GUPTA,6,Click for details
2017-18 , 2 ,ME699 ,M TECH THESIS , ME ,BHASKAR  DASGUPTA,70,Click for details
2017-18 , 2 ,ME701A ,DESIGN FOR MANUFACTURE &amp; ASSEMBLY , ME ,NIRAJ  SINHA,19,Click for details
2017-18 , 2 ,ME723A ,WAVE PROPAGATION IN SOLIDS , ME ,BASANT LAL  SHARMA,6,Click for details
2017-18 , 2 ,ME730A ,MODAL ANALYSIS: THEORY AND PRACTICE , ME ,MOHIT SUBHASH  LAW,66,Click for details
2017-18 , 2 ,ME741A ,COMBUSTION ENGINES &amp; AIR POLLUTION , ME ,AVINASH  KUMAR AGARWAL,12,Click for details
2017-18 , 2 ,ME745A ,MODELING OF TURBULENT COMBUSTION , ME ,SANTANU  DE,10,Click for details
2017-18 , 2 ,ME751A ,COMPUTER AIDED ENGINEERING DESIGN , ME ,ANUPAM  SAXENA,69,Click for details
2017-18 , 2 ,ME752A ,OPTIMIZATION METHODS IN ENGINEERING DESIGN , ME ,PANKAJ  WAHI,28,Click for details
2017-18 , 2 ,ME757A ,DYNAMICS OF ROTATING MACHINERY , ME ,N S  VYAS,6,Click for details
2017-18 , 2 ,ME763A ,ROBOT MANIPULATORS: DYNAMICS AND CONTROL , ME ,ASHISH  DUTTA,63,Click for details
2017-18 , 2 ,ME766A ,ROBOT MOTION PLANNING , ME ,BHASKAR  DASGUPTA,13,Click for details
2017-18 , 2 ,ME771A ,SMART MATERIALS AND STRUCTURE , ME ,B  BHATTACHARYA,37,Click for details
2017-18 , 2 ,ME778A ,ENGINEERING ACOUSTICS AND ITS CONTROL , ME ,NACHIKETA  TIWARI,12,Click for details
2017-18 , 2 ,ME799 ,PHD THESIS , ME ,BHASKAR  DASGUPTA,166,Click for details
2017-18 , 2 ,ME899 ,MS - RESEARCH THESIS , ME ,BHASKAR  DASGUPTA,26,Click for details
2017-18 , 2 ,MME799 ,PHD THESIS , MME ,MONICA  KATIYAR,1,Click for details
2017-18 , 2 ,MS604A ,CHARACTERIZATION OF MATERIALS , MS ,RAJEEV  GUPTA,14,Click for details
2017-18 , 2 ,MS605A ,MATERIALS ENGINEERING , MS ,SRI  SIVAKUMAR,14,Click for details
2017-18 , 2 ,MS698A ,GRADUATE SEMINAR , MS ,SIDDHARTHA  PANDA,39,Click for details
2017-18 , 2 ,MS699 ,M TECH THESIS , MS ,SRI  SIVAKUMAR,17,Click for details
2017-18 , 2 ,MS799 ,PHD THESIS , MS ,SRI  SIVAKUMAR,31,Click for details
2017-18 , 2 ,MSE202A ,RATE PROCESSES , MSE ,RAJIV  SHEKHAR,73,Click for details
2017-18 , 2 ,MSE203A ,STRUCTURE &amp; CHARACTERIZATION OF MATERIALS , MSE ,GOUTHAMA,75,Click for details
2017-18 , 2 ,MSE204A ,INTRODUCTION OF BIOMATERIALS , MSE ,KANTESH  BALANI,78,Click for details
2017-18 , 2 ,MSE304A ,PRINCIPLES OF METAL EXTRACTION &amp; REFINING , MSE ,AMARENDRA KUMAR SINGH,64,Click for details
